id,room_type,price,latitude,longitude
34682940,Entire home/apt,500,40.43387,-3.67108
34683362,Entire home/apt,39,40.39554,-3.72382
34683464,Entire home/apt,70,40.43633,-3.61131
34683545,Private room,700,40.44755,-3.71289
34684158,Entire home/apt,42,40.42229,-3.70641
34686390,Private room,400,40.36932,-3.76238
34686802,Private room,59,40.45845,-3.58875
34692279,Private room,58,40.42527,-3.70518
34692471,Private room,49,40.44452,-3.64786
34694659,Private room,1000,40.39089,-3.66352
34695186,Private room,500,40.44596,-3.59433
34695279,Entire home/apt,2200,40.4505,-3.66807
34695817,Private room,200,40.42368,-3.65518
34696102,Entire home/apt,795,40.46333,-3.69433
34697041,Private room,65,40.43425,-3.68249
34697245,Entire home/apt,100,40.40802,-3.70322
34697332,Private room,500,40.40249,-3.56049
34697362,Private room,54,40.39534,-3.69978
34697388,Entire home/apt,58,40.41541,-3.70714
34697419,Entire home/apt,140,40.44973,-3.70179
34698006,Entire home/apt,1000,40.43572,-3.68043
34698251,Entire home/apt,500,40.4096,-3.64349
34699963,Entire home/apt,800,40.44555,-3.58619
34701536,Entire home/apt,130,40.41776,-3.70922
34701681,Entire home/apt,1170,40.40501,-3.69291
34701803,Private room,414,40.39722,-3.69409
34702469,Private room,100,40.37947,-3.72895
34705190,Entire home/apt,1200,40.42482,-3.61998
34705197,Entire home/apt,120,40.40982,-3.67497
34705662,Entire home/apt,34,40.43104,-3.7095
34705800,Entire home/apt,497,40.42698,-3.68127
34706476,Private room,23,40.47293,-3.63715
34706542,Private room,27,40.40952,-3.70693
34706751,Private room,31,40.38813,-3.73584
34707071,Entire home/apt,70,40.41451,-3.70029
34707555,Entire home/apt,90,40.41466,-3.69974
34707598,Private room,500,40.43011,-3.60361
34707862,Entire home/apt,120,40.45667,-3.6808
34707916,Private room,50,40.50491,-3.66656
34708113,Private room,360,40.43301,-3.7006
34709398,Entire home/apt,150,40.41548,-3.70752
34710705,Private room,450,40.39926,-3.69324
34711198,Entire home/apt,3000,40.39655,-3.73007
34711592,Entire home/apt,77,40.39168,-3.66416
34712321,Private room,450,40.41071,-3.70209
34713449,Entire home/apt,41,40.44288,-3.58168
34713829,Private room,2400,40.39018,-3.66835
34714322,Entire home/apt,710,40.41022,-3.70409
34715768,Private room,250,40.40816,-3.70919
34716137,Private room,375,40.42965,-3.70835
34716353,Private room,250,40.40795,-3.70718
34716515,Private room,29,40.47947,-3.73567
34716848,Entire home/apt,64,40.39269,-3.69515
34716936,Entire home/apt,145,40.44193,-3.61761
34717928,Shared room,900,40.40569,-3.74471
34720082,Private room,400,40.44528,-3.62616
34725485,Entire home/apt,87,40.40869,-3.70368
34727099,Private room,35,40.3533,-3.69319
34729177,Private room,790,40.42779,-3.61478
34729793,Private room,4000,40.39246,-3.66356
34730250,Entire home/apt,1000,40.41217,-3.7184
34731046,Private room,2000,40.41963,-3.69847
34731088,Entire home/apt,299,40.41876,-3.70283
34731205,Private room,31,40.40773,-3.69957
34731469,Entire home/apt,1350,40.48433,-3.66716
34732165,Private room,170,40.4304,-3.64721
34732572,Entire home/apt,35,40.4337,-3.70769
34732888,Entire home/apt,600,40.43102,-3.6575
34732993,Entire home/apt,495,40.42497,-3.70683
34733021,Entire home/apt,110,40.41241,-3.70891
34733821,Private room,375,40.456,-3.70096
34733912,Entire home/apt,69,40.41177,-3.69757
34734214,Private room,560,40.42826,-3.6392
34737025,Private room,150,40.43339,-3.6681
34737539,Private room,24,40.49365,-3.69199
34737567,Entire home/apt,1000,40.39514,-3.66331
34737688,Private room,16,40.42322,-3.65452
34737871,Entire home/apt,1400,40.43449,-3.7008
34738146,Private room,110,40.44516,-3.71128
34738557,Entire home/apt,59,40.42667,-3.67576
34738662,Entire home/apt,70,40.40906,-3.70957
34738867,Private room,240,40.42455,-3.70865
34740835,Private room,500,40.45854,-3.68825
34741388,Private room,190,40.43949,-3.67084
34742371,Private room,1700,40.41573,-3.6258
34742559,Private room,60,40.37678,-3.78363
34743812,Private room,39,40.42742,-3.68426
34744215,Entire home/apt,130,40.41723,-3.71013
34744621,Private room,350,40.46331,-3.62787
34744751,Private room,365,40.46646,-3.63911
34745147,Private room,1000,40.42793,-3.70373
34745318,Entire home/apt,79,40.36827,-3.62205
34746160,Entire home/apt,50,40.41048,-3.69891
34746209,Private room,23,40.39176,-3.66786
34747160,Entire home/apt,600,40.42947,-3.70432
34747265,Private room,15,40.44396,-3.6702
34747673,Private room,500,40.48861,-3.70006
34748569,Entire home/apt,400,40.38906,-3.75706
34749030,Private room,20,40.35278,-3.6972
34749835,Private room,50,40.4266,-3.7047
34749952,Entire home/apt,58,40.45872,-3.70872
34750695,Entire home/apt,1050,40.37523,-3.62284
34751158,Entire home/apt,36,40.41023,-3.70555
34751190,Entire home/apt,150,40.43462,-3.67392
34751430,Private room,20,40.39874,-3.66434
34751544,Private room,22,40.39815,-3.66249
34751576,Private room,60,40.41292,-3.70311
34753122,Shared room,700,40.40683,-3.71004
34759185,Entire home/apt,650,40.41372,-3.69844
34759482,Private room,120,40.44868,-3.66246
34762708,Shared room,550,40.41312,-3.7052
34763904,Entire home/apt,335,40.40874,-3.6889
34764120,Entire home/apt,149,40.40764,-3.70335
34764251,Entire home/apt,56,40.42433,-3.65879
34765343,Private room,245,40.42185,-3.68728
34766007,Entire home/apt,62,40.40157,-3.68895
34766235,Private room,24,40.40215,-3.67549
34766382,Entire home/apt,820,40.37407,-3.73121
34766438,Entire home/apt,220,40.39762,-3.67219
34767374,Private room,32,40.44935,-3.66051
34768278,Entire home/apt,1100,40.43521,-3.59904
34768515,Private room,32,40.45453,-3.58874
34768648,Entire home/apt,450,40.43245,-3.67492
34768663,Private room,450,40.4463,-3.71216
34769560,Private room,60,40.40316,-3.68903
34770008,Entire home/apt,80,40.41465,-3.70243
34770100,Entire home/apt,450,40.41136,-3.6969
34770768,Private room,440,40.47038,-3.58434
34770910,Entire home/apt,400,40.41098,-3.70519
34771105,Private room,350,40.43529,-3.69902
34771835,Private room,60,40.42829,-3.6656
34772870,Entire home/apt,500,40.4305,-3.65513
34773226,Entire home/apt,500,40.37578,-3.76982
34773899,Entire home/apt,580,40.4134,-3.7075
34774177,Private room,23,40.42104,-3.65477
34774390,Entire home/apt,239,40.42642,-3.6521
34774662,Private room,400,40.43041,-3.71149
34775860,Private room,350,40.44496,-3.58995
34777058,Entire home/apt,256,40.41805,-3.70534
34778192,Private room,330,40.42107,-3.69681
34778646,Entire home/apt,50,40.46732,-3.68146
34778949,Private room,15,40.36439,-3.69493
34778984,Private room,3000,40.39236,-3.6622
34779054,Entire home/apt,90,40.44991,-3.69219
34779398,Private room,1400,40.38793,-3.66959
34780442,Private room,50,40.40878,-3.70502
34781379,Private room,400,40.39743,-3.61945
34781453,Private room,130,40.42913,-3.69467
34781860,Entire home/apt,1000,40.42413,-3.69543
34782141,Entire home/apt,36,40.40925,-3.70068
34782163,Entire home/apt,700,40.41381,-3.69863
34783049,Entire home/apt,900,40.43506,-3.69882
34783777,Private room,350,40.43172,-3.70448
34784274,Private room,276,40.42825,-3.70364
34784736,Private room,20,40.39434,-3.66951
34784755,Private room,300,40.3939,-3.72277
34784845,Private room,25,40.43396,-3.70809
34791070,Private room,400,40.4402,-3.69406
34792259,Entire home/apt,1160,40.42623,-3.68483
34792915,Entire home/apt,73,40.41618,-3.70423
34796669,Private room,700,40.42562,-3.6049
34797395,Private room,400,40.42794,-3.6044
34798258,Entire home/apt,2600,40.47679,-3.72399
34798302,Private room,100,40.40854,-3.65932
34798607,Entire home/apt,45,40.43193,-3.65306
34800112,Entire home/apt,620,40.41284,-3.71636
34800115,Entire home/apt,300,40.41085,-3.72394
34800354,Shared room,150,40.40464,-3.69364
34801438,Entire home/apt,750,40.44242,-3.6446
34802788,Private room,600,40.45324,-3.58833
34804056,Entire home/apt,700,40.43895,-3.68067
34804179,Private room,52,40.40074,-3.69721
34804386,Entire home/apt,850,40.46157,-3.69851
34804578,Private room,400,40.44483,-3.60616
34804677,Private room,200,40.44161,-3.65584
34804715,Entire home/apt,76,40.42,-3.6974
34804759,Shared room,300,40.42681,-3.63172
34804979,Entire home/apt,2000,40.43317,-3.625
34805121,Private room,600,40.41954,-3.67494
34805315,Private room,600,40.44727,-3.59494
34805950,Private room,1000,40.4395,-3.63327
34806169,Private room,55,40.42486,-3.65302
34806436,Private room,40,40.42508,-3.65379
34806811,Entire home/apt,1500,40.4142,-3.62397
34807229,Entire home/apt,82,40.41576,-3.70213
34808240,Private room,20,40.40692,-3.75041
34808364,Entire home/apt,900,40.42342,-3.7056
34808705,Private room,85,40.35295,-3.69853
34808722,Entire home/apt,50,40.41997,-3.70261
34809829,Entire home/apt,50,40.42957,-3.61912
34810084,Private room,164,40.42389,-3.70592
34810158,Entire home/apt,300,40.43081,-3.66525
34810205,Private room,70,40.38505,-3.73036
34810971,Private room,600,40.4766,-3.65917
34811052,Private room,900,40.41407,-3.69927
34811119,Entire home/apt,899,40.42146,-3.71001
34811354,Private room,105,40.39533,-3.69021
34811705,Private room,380,40.39922,-3.71994
34812107,Entire home/apt,41,40.42622,-3.67762
34812467,Private room,500,40.43024,-3.60062
34812755,Private room,40,40.44649,-3.57133
34813045,Entire home/apt,90,40.40991,-3.6984
34813059,Private room,124,40.42114,-3.69782
34813103,Private room,190,40.42697,-3.66881
34813213,Entire home/apt,150,40.39174,-3.71121
34813379,Entire home/apt,1200,40.43728,-3.61764
34813568,Private room,320,40.40378,-3.70904
34813607,Entire home/apt,54,40.46208,-3.7074
34813683,Private room,690,40.43141,-3.66565
34814278,Entire home/apt,120,40.43572,-3.69802
34814968,Entire home/apt,90,40.44071,-3.62519
34815181,Private room,160,40.40763,-3.72014
34815742,Entire home/apt,60,40.39721,-3.66781
34815885,Private room,100,40.38503,-3.73196
34815926,Entire home/apt,81,40.38595,-3.66928
34816749,Private room,209,40.45345,-3.64205
34817797,Private room,200,40.40379,-3.70556
34821495,Entire home/apt,221,40.44213,-3.69515
34823250,Entire home/apt,39,40.42195,-3.69857
34823431,Entire home/apt,750,40.39003,-3.72601
34823578,Private room,650,40.39566,-3.69695
34824402,Private room,600,40.47349,-3.63941
34824879,Entire home/apt,37,40.42404,-3.70604
34825565,Entire home/apt,116,40.40854,-3.71131
34825572,Entire home/apt,50,40.39036,-3.69446
34825950,Private room,200,40.40671,-3.6083
34826607,Private room,50,40.39263,-3.7116
34826923,Entire home/apt,100,40.43667,-3.68065
34826962,Private room,3000,40.41927,-3.61555
34827304,Entire home/apt,70,40.37314,-3.61769
34829504,Entire home/apt,700,40.48335,-3.63083
34831308,Entire home/apt,600,40.45559,-3.62185
34831931,Entire home/apt,279,40.44457,-3.67845
34832363,Entire home/apt,550,40.48631,-3.64927
34833275,Private room,41,40.38876,-3.71254
34833756,Private room,2700,40.42622,-3.60502
34834250,Private room,500,40.4025,-3.70826
34834298,Private room,259,40.43002,-3.6941
34834376,Private room,50,40.48681,-3.68955
34834615,Private room,51,40.44671,-3.69686
34834693,Private room,95,40.46775,-3.71668
34834728,Private room,250,40.46585,-3.71621
34835556,Private room,650,40.45782,-3.69635
34835986,Entire home/apt,500,40.4093,-3.70762
34836061,Private room,100,40.47952,-3.63342
34836238,Entire home/apt,3000,40.43879,-3.61425
34836774,Entire home/apt,2200,40.42141,-3.68807
34836873,Private room,79,40.3799,-3.70768
34836918,Private room,100,40.47954,-3.63356
34837710,Private room,28,40.38334,-3.7155
34837964,Private room,21,40.40924,-3.71048
34837987,Private room,55,40.43206,-3.60569
34838238,Private room,30,40.38556,-3.7456
34838451,Private room,550,40.40676,-3.60229
34839713,Private room,250,40.41068,-3.70845
34839756,Private room,34,40.37934,-3.7041
34839817,Entire home/apt,46,40.4111,-3.70951
34848605,Entire home/apt,400,40.42893,-3.70165
34848772,Entire home/apt,123,40.41749,-3.70561
34848997,Private room,53,40.42045,-3.70884
34849067,Entire home/apt,275,40.37631,-3.62763
34849189,Private room,500,40.43613,-3.61768
34849494,Entire home/apt,200,40.42561,-3.70496
34849690,Entire home/apt,184,40.43255,-3.69253
34850347,Private room,250,40.43396,-3.71167
34850378,Private room,24,40.41066,-3.73248
34850645,Entire home/apt,170,40.39464,-3.68902
34851151,Private room,300,40.45158,-3.60863
34851566,Private room,48,40.37878,-3.77656
34851597,Entire home/apt,220,40.4327,-3.70207
34852152,Private room,195,40.42836,-3.61353
34852518,Private room,800,40.43422,-3.7039
34853318,Private room,27,40.39893,-3.69349
34853523,Private room,400,40.44798,-3.70074
34853979,Shared room,21,40.37115,-3.74861
34854208,Entire home/apt,1100,40.38703,-3.64496
34854298,Private room,500,40.50846,-3.66604
34854567,Private room,900,40.43116,-3.71926
34855273,Private room,300,40.47515,-3.72688
34855415,Private room,200,40.3813,-3.70958
34856051,Private room,450,40.4465,-3.6165
34856359,Private room,1000,40.44905,-3.69865
34857325,Entire home/apt,67,40.3919,-3.69348
34858408,Private room,172,40.43935,-3.66151
34858973,Private room,47,40.42266,-3.70077
34859344,Private room,300,40.3915,-3.64889
34859392,Private room,80,40.3738,-3.63206
34859398,Entire home/apt,115,40.43942,-3.67265
34859973,Private room,600,40.50546,-3.67871
34860098,Private room,550,40.44352,-3.68008
34860299,Private room,180,40.44302,-3.68224
34860452,Private room,400,40.44451,-3.6824
34860454,Private room,1500,40.43678,-3.68376
34860516,Private room,375,40.43624,-3.71353
34861265,Private room,300,40.46218,-3.63882
34861366,Entire home/apt,68,40.46309,-3.70408
34861610,Entire home/apt,300,40.4132,-3.69809
34861739,Private room,175,40.47375,-3.71116
34861975,Private room,400,40.42855,-3.60914
34862031,Private room,800,40.42431,-3.59922
34862268,Private room,25,40.41715,-3.67408
34862450,Entire home/apt,139,40.43307,-3.70236
34862864,Private room,50,40.3872,-3.69259
34862871,Private room,300,40.47155,-3.70787
34863094,Private room,2000,40.44828,-3.71258
34863296,Private room,450,40.39845,-3.70187
34863650,Private room,200,40.41041,-3.70584
34863674,Private room,120,40.44467,-3.69518
34863768,Entire home/apt,500,40.44183,-3.68089
34863945,Entire home/apt,350,40.44773,-3.70487
34864380,Private room,30,40.38778,-3.69316
34864495,Private room,750,40.42851,-3.60142
34865525,Private room,400,40.40522,-3.70245
34875033,Private room,200,40.42355,-3.70633
34876164,Entire home/apt,750,40.40988,-3.70248
34876208,Entire home/apt,49,40.40846,-3.70178
34877324,Shared room,30,40.38601,-3.70139
34877853,Entire home/apt,100,40.41286,-3.7187
34878236,Entire home/apt,250,40.40959,-3.67174
34881017,Private room,530,40.43597,-3.65091
34881980,Entire home/apt,200,40.42249,-3.71021
34882596,Private room,1500,40.41948,-3.61427
34882874,Entire home/apt,350,40.45745,-3.707
34883067,Private room,240,40.43634,-3.65068
34884272,Shared room,600,40.43994,-3.60981
34884558,Private room,23,40.39453,-3.69648
34885835,Private room,490,40.39583,-3.69124
34886036,Private room,500,40.43867,-3.63424
34886203,Entire home/apt,400,40.42076,-3.69717
34888058,Private room,340,40.39473,-3.68932
34888075,Private room,55,40.38434,-3.742
34888195,Private room,175,40.42538,-3.7066
34888354,Private room,340,40.39623,-3.69106
34888397,Entire home/apt,70,40.44264,-3.67881
34888627,Private room,36,40.42546,-3.66683
34889475,Private room,300,40.44164,-3.69973
34889868,Private room,42,40.47741,-3.65878
34889952,Entire home/apt,82,40.41576,-3.70213
34891341,Entire home/apt,73,40.43747,-3.67567
34892404,Private room,300,40.42725,-3.60481
34893384,Entire home/apt,519,40.47579,-3.63042
34893706,Private room,150,40.40487,-3.64915
34894634,Private room,40,40.43751,-3.64773
34894655,Entire home/apt,400,40.4306,-3.6941
34894763,Entire home/apt,71,40.43392,-3.70984
34895577,Entire home/apt,750,40.45668,-3.70518
34895653,Private room,350,40.43262,-3.64766
34895668,Private room,140,40.44109,-3.70671
34895701,Private room,35,40.38143,-3.70803
34896013,Private room,193,40.40739,-3.67839
34896285,Entire home/apt,89,40.41617,-3.70094
34896772,Private room,40,40.43705,-3.68447
34896796,Private room,350,40.3677,-3.74494
34897239,Entire home/apt,54,40.41586,-3.70069
34897946,Entire home/apt,89,40.38952,-3.71811
34898021,Private room,500,40.4576,-3.58891
34899184,Entire home/apt,700,40.42016,-3.70762
34899217,Private room,35,40.36457,-3.59104
34899268,Private room,35,40.36425,-3.76364
34899599,Entire home/apt,150,40.45567,-3.69358
34900412,Private room,300,40.40016,-3.72226
34901963,Entire home/apt,800,40.40463,-3.68208
34902185,Entire home/apt,5000,40.4013,-3.71318
34902580,Private room,180,40.38815,-3.73963
34902845,Private room,1000,40.42704,-3.61564
34903490,Private room,300,40.43857,-3.62069
34903956,Private room,349,40.43763,-3.69692
34904218,Private room,15,40.4339,-3.65863
34904445,Private room,400,40.43452,-3.69775
34904859,Private room,349,40.43923,-3.6944
34905356,Private room,650,40.43042,-3.70741
34905647,Entire home/apt,64,40.38977,-3.74186
34906565,Private room,150,40.3741,-3.62811
34907367,Private room,300,40.45365,-3.59387
34914110,Private room,50,40.40633,-3.74398
34914406,Entire home/apt,1500,40.43216,-3.63019
34914479,Entire home/apt,3000,40.40915,-3.67577
34914686,Private room,500,40.42383,-3.62498
34915627,Private room,100,40.42,-3.7094
34916175,Entire home/apt,69,40.41523,-3.70137
34916554,Entire home/apt,154,40.41742,-3.69845
34916604,Private room,150,40.38071,-3.70579
34917013,Private room,600,40.42635,-3.66567
34917324,Entire home/apt,300,40.43117,-3.69715
34917572,Private room,55,40.40135,-3.69994
34917632,Entire home/apt,2207,40.41436,-3.70238
34918130,Entire home/apt,350,40.38382,-3.73075
34918172,Entire home/apt,439,40.42371,-3.70454
34919022,Private room,400,40.40361,-3.60249
34919602,Entire home/apt,257,40.41509,-3.69645
34919642,Entire home/apt,154,40.40489,-3.67896
34920045,Private room,280,40.42966,-3.6247
34920211,Entire home/apt,1418,40.41388,-3.70056
34921416,Entire home/apt,160,40.42668,-3.66554
34922275,Entire home/apt,95,40.41576,-3.70213
34922960,Private room,25,40.42334,-3.7043
34923255,Entire home/apt,100,40.35603,-3.68904
34923291,Entire home/apt,82,40.41576,-3.70213
34924200,Entire home/apt,400,40.4208,-3.67634
34924640,Private room,150,40.41936,-3.71619
34924837,Entire home/apt,60,40.38735,-3.74083
34925036,Entire home/apt,235,40.40263,-3.66664
34925146,Private room,300,40.43729,-3.61814
34927069,Private room,20,40.38089,-3.70601
34927870,Private room,55,40.44456,-3.57863
34928393,Private room,500,40.43835,-3.68362
34928445,Private room,150,40.42429,-3.64187
34929784,Entire home/apt,85,40.41432,-3.70286
34929903,Entire home/apt,81,40.41571,-3.70203
34930020,Private room,25,40.38823,-3.71527
34932473,Private room,195,40.43428,-3.66475
34932680,Private room,50,40.42282,-3.64347
34932822,Private room,500,40.44944,-3.70258
34933116,Private room,2000,40.43968,-3.61933
34933122,Private room,164,40.42396,-3.70681
34933851,Entire home/apt,700,40.44275,-3.58518
34936272,Private room,35,40.43105,-3.63512
34936361,Private room,400,40.42521,-3.60677
34936451,Entire home/apt,46,40.39089,-3.65463
34936722,Private room,900,40.44557,-3.7084
34937432,Private room,800,40.43616,-3.61925
34938374,Private room,500,40.43977,-3.61025
34938882,Private room,18,40.41009,-3.7285
34938995,Private room,139,40.39656,-3.69489
34940255,Private room,360,40.44911,-3.69897
34940468,Private room,900,40.35938,-3.69089
34941329,Private room,280,40.46094,-3.64662
34941394,Private room,49,40.40243,-3.6902
34942152,Entire home/apt,250,40.42185,-3.62188
34942825,Entire home/apt,2400,40.4133,-3.71149
34942943,Entire home/apt,155,40.42797,-3.70156
34943527,Private room,300,40.438,-3.61893
34946049,Private room,89,40.45975,-3.70031
34951484,Private room,300,40.43242,-3.61716
34952546,Entire home/apt,51,40.41431,-3.70051
34953775,Entire home/apt,44,40.41487,-3.70049
34955240,Private room,350,40.42577,-3.67297
34955294,Entire home/apt,171,40.43458,-3.68161
34955504,Private room,170,40.43132,-3.68651
34956200,Private room,40,40.42427,-3.70657
34956601,Private room,150,40.42341,-3.69685
34958011,Private room,36,40.43465,-3.67179
34958129,Private room,400,40.43572,-3.6191
34958451,Private room,400,40.43639,-3.61809
34958615,Entire home/apt,154,40.48682,-3.6674
34958704,Entire home/apt,60,40.41171,-3.73009
34958903,Private room,39,40.43494,-3.69615
34961800,Private room,185,40.39024,-3.73657
34963281,Private room,799,40.42539,-3.70795
34964092,Private room,1500,40.43275,-3.67673
34964578,Entire home/apt,800,40.39699,-3.69688
34964668,Private room,500,40.42267,-3.68601
34965082,Entire home/apt,102,40.46301,-3.69882
34965430,Private room,250,40.39388,-3.66975
34965667,Private room,300,40.48781,-3.66794
34966581,Entire home/apt,50,40.38718,-3.70044
34966625,Entire home/apt,86,40.41613,-3.70061
34966686,Private room,75,40.38209,-3.70588
34967113,Entire home/apt,50,40.42854,-3.67787
34967735,Entire home/apt,200,40.42969,-3.6492
34968221,Private room,350,40.43113,-3.63457
34968722,Private room,750,40.42543,-3.60688
34969178,Private room,560,40.43991,-3.71578
34970073,Entire home/apt,80,40.42407,-3.70005
34970236,Private room,800,40.4192,-3.61229
34970298,Entire home/apt,180,40.43478,-3.68304
34970786,Private room,30,40.41281,-3.7308
34971202,Private room,250,40.46012,-3.64803
34971208,Shared room,250,40.43832,-3.63514
34971393,Entire home/apt,96,40.42032,-3.70571
34971853,Private room,300,40.39967,-3.72232
34971868,Entire home/apt,185,40.43448,-3.68188
34971869,Entire home/apt,180,40.43424,-3.68399
34971870,Entire home/apt,101,40.4272,-3.67051
34972190,Private room,300,40.39821,-3.72203
34972620,Entire home/apt,800,40.46376,-3.69803
34972636,Private room,400,40.42471,-3.70081
34973823,Private room,500,40.4279,-3.61039
34973839,Entire home/apt,1600,40.4636,-3.69799
34974360,Private room,60,40.4095,-3.73106
34974364,Entire home/apt,45,40.43333,-3.70263
34974444,Private room,50,40.40558,-3.7141
34974648,Entire home/apt,46,40.41591,-3.70371
34974657,Entire home/apt,300,40.4077,-3.71101
34975193,Entire home/apt,66,40.41862,-3.61938
34975431,Private room,250,40.4493,-3.60987
34975652,Entire home/apt,700,40.4247,-3.67951
34975729,Private room,800,40.40882,-3.72342
34975839,Entire home/apt,250,40.42808,-3.70509
34976008,Private room,1000,40.40335,-3.60446
34978076,Private room,400,40.39501,-3.70751
34981890,Entire home/apt,99,40.44848,-3.67754
34985263,Private room,300,40.42264,-3.69873
34985693,Entire home/apt,200,40.4224,-3.70262
34985875,Private room,240,40.4077,-3.60843
34986285,Private room,245,40.42736,-3.68441
34986361,Private room,25,40.42807,-3.70096
34986784,Entire home/apt,75,40.39333,-3.72737
34986968,Private room,500,40.43764,-3.61036
34987523,Private room,25,40.42211,-3.64568
34988066,Entire home/apt,100,40.42247,-3.698
34988657,Entire home/apt,150,40.40897,-3.69786
34988693,Entire home/apt,150,40.42195,-3.70555
34988982,Private room,36,40.40717,-3.70698
34989786,Entire home/apt,40,40.40945,-3.69985
34990141,Private room,600,40.46109,-3.71159
34990295,Entire home/apt,161,40.41929,-3.69766
34990664,Private room,150,40.42173,-3.69989
34990851,Private room,350,40.43051,-3.6229
34990983,Entire home/apt,70,40.41308,-3.70288
34991186,Private room,42,40.39067,-3.71434
34991464,Private room,400,40.41213,-3.65095
34991694,Entire home/apt,600,40.47726,-3.67299
34991945,Private room,55,40.4576,-3.69811
34992331,Private room,360,40.44413,-3.60768
34993265,Private room,32,40.41797,-3.70953
34993715,Entire home/apt,1000,40.4706,-3.64637
34993849,Entire home/apt,300,40.42507,-3.71229
34994063,Entire home/apt,111,40.42615,-3.68471
34994241,Entire home/apt,66,40.40947,-3.69659
34994825,Entire home/apt,140,40.42245,-3.70429
34995486,Entire home/apt,168,40.42621,-3.7067
34996466,Private room,29,40.38207,-3.60721
34997116,Entire home/apt,27,40.41507,-3.70919
34997154,Entire home/apt,86,40.40353,-3.69149
34997346,Private room,230,40.42943,-3.62857
34998742,Private room,150,40.41727,-3.71101
34999045,Entire home/apt,836,40.45213,-3.67364
34999207,Entire home/apt,55,40.42153,-3.69956
34999649,Entire home/apt,66,40.39717,-3.77249
34999665,Private room,100,40.4325,-3.60373
34999772,Private room,120,40.41967,-3.70233
34999824,Entire home/apt,2000,40.44041,-3.61048
35000252,Entire home/apt,76,40.40766,-3.69653
35000613,Entire home/apt,100,40.41148,-3.69973
35001357,Entire home/apt,150,40.42013,-3.71617
35001524,Private room,250,40.3573,-3.5854
35001964,Private room,500,40.42442,-3.60478
35002058,Private room,250,40.35967,-3.58489
35002177,Private room,400,40.42211,-3.61311
35003359,Entire home/apt,70,40.40627,-3.69974
35003550,Entire home/apt,35,40.4097,-3.70278
35003879,Private room,63,40.3938,-3.72669
35003900,Entire home/apt,800,40.43493,-3.62433
35003970,Entire home/apt,400,40.43551,-3.70542
35004011,Private room,250,40.42716,-3.60073
35004073,Private room,397,40.39969,-3.68701
35004218,Private room,370,40.43398,-3.64673
35004614,Private room,38,40.46575,-3.63345
35004689,Entire home/apt,150,40.42207,-3.70502
35004741,Private room,40,40.44022,-3.6985
35005406,Private room,100,40.42772,-3.68204
35006157,Private room,270,40.41036,-3.71211
35006725,Entire home/apt,800,40.43658,-3.69784
35007673,Private room,520,40.42575,-3.60548
35008277,Entire home/apt,3500,40.43305,-3.67025
35008926,Private room,344,40.46661,-3.59259
35009944,Private room,40,40.40455,-3.70254
35011833,Entire home/apt,800,40.43882,-3.63511
35017941,Entire home/apt,64,40.42165,-3.707
35018163,Private room,38,40.44489,-3.69893
35019558,Entire home/apt,1499,40.42632,-3.60444
35019700,Private room,800,40.43139,-3.61733
35019850,Private room,200,40.42636,-3.71113
35019872,Private room,200,40.42208,-3.66459
35019900,Entire home/apt,500,40.40511,-3.67822
35020058,Entire home/apt,1100,40.43167,-3.61665
35020263,Private room,25,40.42642,-3.70922
35020477,Private room,125,40.48807,-3.66858
35020562,Private room,25,40.44865,-3.60688
35021452,Private room,400,40.44401,-3.61288
35022371,Entire home/apt,1200,40.45736,-3.58859
35022582,Entire home/apt,500,40.44451,-3.68039
35022928,Entire home/apt,93,40.45753,-3.69536
35023395,Entire home/apt,500,40.4078,-3.67733
35024238,Entire home/apt,59,40.41176,-3.70693
35024270,Entire home/apt,400,40.42317,-3.70576
35025485,Private room,400,40.39021,-3.73513
35026995,Private room,100,40.41557,-3.70918
35027849,Entire home/apt,550,40.39479,-3.69149
35028081,Private room,800,40.4447,-3.5833
35028256,Entire home/apt,600,40.42872,-3.67889
35028455,Private room,250,40.45592,-3.67622
35028897,Private room,22,40.38602,-3.64536
35029265,Entire home/apt,69,40.44706,-3.61107
35030406,Private room,450,40.43406,-3.68163
35030766,Private room,50,40.38044,-3.70635
35030943,Private room,45,40.43216,-3.71323
35031260,Entire home/apt,63,40.4385,-3.64528
35032138,Entire home/apt,102,40.37504,-3.60703
35032632,Private room,600,40.42697,-3.62934
35032990,Entire home/apt,275,40.43844,-3.68528
35033056,Private room,600,40.46537,-3.70181
35033093,Private room,220,40.42719,-3.671
35033111,Private room,60,40.38789,-3.64395
35033678,Private room,36,40.38403,-3.72846
35034022,Entire home/apt,44,40.47906,-3.7053
35035167,Private room,195,40.46371,-3.67325
35035282,Entire home/apt,49,40.41014,-3.70257
35036029,Entire home/apt,75,40.4357,-3.61656
35036559,Private room,49,40.39121,-3.71498
35036561,Entire home/apt,200,40.42386,-3.67149
35037105,Entire home/apt,135,40.39189,-3.71686
35038395,Entire home/apt,95,40.39502,-3.71464
35038567,Entire home/apt,155,40.47129,-3.58015
35038765,Private room,250,40.4184,-3.61572
35038940,Private room,450,40.47119,-3.69615
35039002,Private room,155,40.40443,-3.60873
35039314,Private room,16,40.44901,-3.60807
35039625,Private room,210,40.3817,-3.58557
35046982,Private room,25,40.40828,-3.70557
35047434,Entire home/apt,179,40.46723,-3.68867
35049377,Entire home/apt,600,40.46113,-3.65043
